Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2023-06-01T00:00:00Z
User End Date:,2023-09-30T23:59:59Z
User Bounding Box:,"75.5,30.3,79,33.3"
Data Bounding Box:,"75.55,30.35,78.95,33.25"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2023-06-01T00:00:00Z&endtime=2023-09-30T23:59:59Z&bbox=75.5,30.3,79,33.3&data=GPM_3IMERGHH_07_precipitation&dataKeyword=GPM_3IMERGHH%20v07&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2023-06-03 00:30:00,0.00600515539
2023-06-03 01:00:00,0.00382921542
2023-06-03 01:30:00,0.00362812448
2023-06-03 02:00:00,0.00337432651
2023-06-03 02:30:00,0.00254272926
2023-06-03 03:00:00,0.00299963774
2023-06-03 03:30:00,0.00359999342
2023-06-03 04:00:00,0.00557854772
2023-06-03 04:30:00,0.0103338901
2023-06-03 05:00:00,0.0107822334
2023-06-03 05:30:00,0.0116999475
2023-06-03 06:00:00,0.00665509794
2023-06-03 06:30:00,0.00734291878
2023-06-03 07:00:00,0.0115129994
2023-06-03 07:30:00,0.0092856437
2023-06-03 08:00:00,0.0105975522
2023-06-03 08:30:00,0.0208524819
2023-06-03 09:00:00,0.0345151797
2023-06-03 09:30:00,0.0453704633
2023-06-03 10:00:00,0.0466367975
2023-06-03 10:30:00,0.0296014007
2023-06-03 11:00:00,0.0377184674
2023-06-03 11:30:00,0.0424698666
2023-06-03 12:00:00,0.0504973941
2023-06-03 12:30:00,0.0528543293
2023-06-03 13:00:00,0.0517861992
2023-06-03 13:30:00,0.0846008137
2023-06-03 14:00:00,0.0215880591
2023-06-03 14:30:00,0.0401604995
2023-06-03 15:00:00,0.0152151734
2023-06-03 15:30:00,0.00544362003
2023-06-03 16:00:00,0.00291347736
2023-06-03 16:30:00,0.0020448349
2023-06-03 17:00:00,0.00316603552
2023-06-03 17:30:00,0.0033224877
2023-06-03 18:00:00,0.00326502579
2023-06-03 18:30:00,0.00185911078
2023-06-03 19:00:00,0.00156694965
2023-06-03 19:30:00,0.00277395546
2023-06-03 20:00:00,0.00302801281
2023-06-03 20:30:00,0.00268287724
2023-06-03 21:00:00,0.00308025908
2023-06-03 21:30:00,0.00271379156
2023-06-03 22:00:00,0.0350570194
2023-06-03 22:30:00,0.00811667927
2023-06-03 23:00:00,0.00132883142
2023-06-03 23:30:00,0.000886214664
2023-06-04 00:00:00,0.000632065465
2023-06-04 00:30:00,0.00050971267
2023-06-04 01:00:00,0.144856811
2023-06-04 01:30:00,0.0464609936
2023-06-04 02:00:00,0.236566946
2023-06-04 02:30:00,0.0643775612
2023-06-04 03:00:00,0.14968428
2023-06-04 03:30:00,0.004274345
2023-06-04 04:00:00,0.00269249757
2023-06-04 04:30:00,0.00159061584
2023-06-04 05:00:00,0.00230503664
2023-06-04 05:30:00,0.0157132931
2023-06-04 06:00:00,0.0233462863
2023-06-04 06:30:00,0.0132425465
2023-06-04 07:00:00,0.000857499428
2023-06-04 07:30:00,0.00130264077
2023-06-04 08:00:00,0.00274390564
2023-06-04 08:30:00,0.00788269099
2023-06-04 09:00:00,0.0179347023
2023-06-04 09:30:00,0.09460219
2023-06-04 10:00:00,0.11301624
2023-06-04 10:30:00,0.0492998734
2023-06-04 11:00:00,0.0518734418
2023-06-04 11:30:00,0.0497897752
2023-06-04 12:00:00,0.152660623
2023-06-04 12:30:00,0.0536700599
2023-06-04 13:00:00,0.0529438071
2023-06-04 13:30:00,0.0469570793
2023-06-04 14:00:00,0.0502494611
2023-06-04 14:30:00,0.0943347514
2023-06-04 15:00:00,0.0333412848
2023-06-04 15:30:00,0.0100236339
2023-06-04 16:00:00,0.00843164511
2023-06-04 16:30:00,0.00686519686
2023-06-04 17:00:00,0.00436999369
2023-06-04 17:30:00,0.00152403023
2023-06-04 18:00:00,0.00105066737
2023-06-04 18:30:00,0.00131925324
2023-06-04 19:00:00,0.00139597175
2023-06-04 19:30:00,0.00224060309
2023-06-04 20:00:00,0.00329751265
2023-06-04 20:30:00,0.003526374
2023-06-04 21:00:00,0.00515190419
2023-06-04 21:30:00,0.00310057285
2023-06-04 22:00:00,0.004166828
2023-06-04 22:30:00,0.00534079736
2023-06-04 23:00:00,0.00922514778
2023-06-04 23:30:00,0.0109523386
2023-06-05 00:00:00,0.0101587018
2023-06-05 00:30:00,0.00643250719
2023-06-05 01:00:00,0.00463443995
2023-06-05 01:30:00,0.00504919328
2023-06-05 02:00:00,0.0032366144
2023-06-05 02:30:00,0.00676971348
2023-06-05 03:00:00,0.00704864971
2023-06-05 03:30:00,0.0164287724
2023-06-05 04:00:00,0.0155623453
2023-06-05 04:30:00,0.015231519
2023-06-05 05:00:00,0.00888391677
2023-06-05 05:30:00,0.00645394064
2023-06-05 06:00:00,0.00783107895
2023-06-05 06:30:00,0.0136319352
2023-06-05 07:00:00,0.016767228
2023-06-05 07:30:00,0.0246888008
2023-06-05 08:00:00,0.0373417884
2023-06-05 08:30:00,0.149985686
2023-06-05 09:00:00,0.156934604
2023-06-05 09:30:00,0.191672489
2023-06-05 10:00:00,0.36413452
2023-06-05 10:30:00,0.442812204
2023-06-05 11:00:00,0.446972489
2023-06-05 11:30:00,0.443831354
2023-06-05 12:00:00,0.461978465
2023-06-05 12:30:00,0.518888354
2023-06-05 13:00:00,0.378601849
2023-06-05 13:30:00,0.382236958
2023-06-05 14:00:00,0.319468558
2023-06-05 14:30:00,0.213463813
2023-06-05 15:00:00,0.197631165
2023-06-05 15:30:00,0.193267077
2023-06-05 16:00:00,0.179387271
2023-06-05 16:30:00,0.244432256
2023-06-05 17:00:00,0.360633492
2023-06-05 17:30:00,0.623475313
2023-06-05 18:00:00,0.299650013
2023-06-05 18:30:00,0.376138628
2023-06-05 19:00:00,0.255204469
2023-06-05 19:30:00,0.222917557
2023-06-05 20:00:00,0.0418617241
2023-06-05 20:30:00,0.0321946815
2023-06-05 21:00:00,0.0261715036
2023-06-05 21:30:00,0.0502646342
2023-06-05 22:00:00,0.0522500277
2023-06-05 22:30:00,0.0300872773
2023-06-05 23:00:00,0.0348035172
2023-06-05 23:30:00,0.0386839174
2023-06-06 00:00:00,0.0541087948
2023-06-06 00:30:00,0.069881998
2023-06-06 01:00:00,0.0849231929
2023-06-06 01:30:00,0.0905415565
2023-06-06 02:00:00,0.087504372
2023-06-06 02:30:00,0.0876263231
2023-06-06 03:00:00,0.0899924859
2023-06-06 03:30:00,0.0900137573
2023-06-06 04:00:00,0.0910533369
2023-06-06 04:30:00,0.0879381597
2023-06-06 05:00:00,0.0580616407
2023-06-06 05:30:00,0.0382906795
2023-06-06 06:00:00,0.0506393462
2023-06-06 06:30:00,0.0714087188
2023-06-06 07:00:00,0.0917901322
2023-06-06 07:30:00,0.10720069
2023-06-06 08:00:00,0.145087406
2023-06-06 08:30:00,0.163301229
2023-06-06 09:00:00,0.179907635
2023-06-06 09:30:00,0.15320535
2023-06-06 10:00:00,0.151059583
