time,rainfall_mm_hr,rainfall_mm,rainfall_1hr,rainfall_3hr,rainfall_6hr,rainfall_24hr
2023-06-02 20:30:00,0.00801992975,0.004009964875,0.00881482847000005,0.019392276530000002,0.072530137015,2.361373213365
2023-06-02 21:00:00,0.00671486184,0.00335743092,0.007367395795000049,0.02132227714,0.067709699835,2.1785319627849997
2023-06-02 21:30:00,0.00443077087,0.002215385435,0.005572816355000048,0.021840888305,0.06297420022,2.0061933877199998
2023-06-02 22:00:00,0.00330908061,0.001654540305,0.0038699257400000484,0.020479466415,0.043455736475000006,1.842134692525
2023-06-02 22:30:00,0.00607480621,0.003037403105,0.004691943410000048,0.019079588235,0.03477747878,1.68473705963
2023-06-02 23:00:00,0.00652851816,0.00326425908,0.006301662185000049,0.017538983719999998,0.034590867809999995,1.54252464971
2023-06-02 23:30:00,0.00704576122,0.00352288061,0.006787139690000049,0.017051899455,0.036444175985,1.35520663032
2023-06-03 00:00:00,0.00645234482,0.00322617241,0.006749053020000048,0.016920640945,0.038242918084999994,1.2477195892300001
2023-06-03 00:30:00,0.00600515539,0.003002577695,0.0062287501050000485,0.017707833205000002,0.039548721509999996,1.153488126425
2023-06-03 01:00:00,0.00382921542,0.00191460771,0.004917185405000048,0.01796790061,0.038447367025,1.0670157141349998
2023-06-03 01:30:00,0.00362812448,0.00181406224,0.0037286699500000487,0.016744559745000002,0.03582414798,0.990903982375
2023-06-03 02:00:00,0.00337432651,0.001687163255,0.003501225495000049,0.015167463919999999,0.032706447640000004,0.85180023613
2023-06-03 02:30:00,0.00254272926,0.00127136463,0.002958527885000049,0.01291594794,0.029967847395,0.77603475076
2023-06-03 03:00:00,0.00299963774,0.00149981887,0.0027711835000000483,0.011189594399999999,0.028110235344999998,0.73086552228
2023-06-03 03:30:00,0.00359999342,0.00179999671,0.0032998155800000486,0.009987013415,0.02769484662,0.6989253561400001
2023-06-03 04:00:00,0.00557854772,0.00278927386,0.004589270570000048,0.010861679565,0.028829580175,0.6814410954
2023-06-03 04:30:00,0.0103338901,0.00516694505,0.007956218910000049,0.014214562375,0.03095912212,0.6689202075
2023-06-03 05:00:00,0.0107822334,0.0053911167,0.010558061750000049,0.01791851582,0.03308597974,0.6582140524000001
2023-06-03 05:30:00,0.0116999475,0.00584997375,0.01124109045000005,0.022497124940000002,0.03541307288,0.6398155137
2023-06-03 06:00:00,0.00665509794,0.00332754897,0.00917752272000005,0.024324855040000003,0.03551444944,0.6254712782699999
2023-06-03 06:30:00,0.00734291878,0.00367145939,0.006999008360000048,0.02619631772,0.036183331134999996,0.61442193921
2023-06-03 07:00:00,0.0115129994,0.0057564997,0.009427959090000049,0.029163543559999998,0.040025223125,0.60376544876
2023-06-03 07:30:00,0.0092856437,0.00464282185,0.010399321550000049,0.02863942036,0.042853982735,0.59596327341
2023-06-03 08:00:00,0.0105975522,0.0052987761,0.009941597950000049,0.02854707976,0.046465595580000005,0.5894829107099999
2023-06-03 08:30:00,0.0208524819,0.01042624095,0.01572501705000005,0.03312334696,0.0556204719,0.5819377123599999
2023-06-03 09:00:00,0.0345151797,0.01725758985,0.02768383080000005,0.04705338784,0.07137824288,0.56753773681
2023-06-03 09:30:00,0.0453704633,0.02268523165,0.039942821500000045,0.0660671601,0.09226347782,0.5384272584600001
2023-06-03 10:00:00,0.0466367975,0.02331839875,0.046003630400000044,0.08362905915,0.11279260271,0.50808215771
2023-06-03 10:30:00,0.0296014007,0.01480070035,0.038119099100000046,0.09378693765000001,0.12242635801,0.46852272906000003
2023-06-03 11:00:00,0.0377184674,0.0188592337,0.03365993405000005,0.10734739524999999,0.13589447501,0.44101181036
2023-06-03 11:30:00,0.0424698666,0.0212349333,0.04009416700000004,0.11815608759999999,0.15127943456,0.42306870005999997
2023-06-03 12:00:00,0.0504973941,0.02524869705,0.04648363035000005,0.1261471948,0.17320058264,0.41594412896000005
2023-06-03 12:30:00,0.0528543293,0.02642716465,0.05167586170000005,0.1298891278,0.1959562879,0.41314449876000003
2023-06-03 13:00:00,0.0517861992,0.0258930996,0.05232026425000005,0.13246382865,0.21609288780000002,0.41240754880999997
2023-06-03 13:30:00,0.0846008137,0.04230040685,0.06819350645000005,0.15996353515,0.2537504728,0.43159092936000004
2023-06-03 14:00:00,0.0215880591,0.01079402955,0.05309443640000005,0.15189833100000003,0.25924572625,0.42168875661
2023-06-03 14:30:00,0.0401604995,0.02008024975,0.03087427930000005,0.15074364745000002,0.26889973505,0.42701819135999997
2023-06-03 15:00:00,0.0152151734,0.0076075867,0.02768783645000005,0.1331025371,0.2592497319,0.42644790996
2023-06-03 15:30:00,0.00544362003,0.002721810015,0.010329396715000048,0.109397182465,0.239286310265,0.422218834925
2023-06-03 16:00:00,0.00291347736,0.00145673868,0.004178548695000049,0.084960821545,0.21742465019499999,0.402502569555
2023-06-03 16:30:00,0.0020448349,0.00102241745,0.0024791561300000486,0.043682832145,0.203646367295,0.391809326205
2023-06-03 17:00:00,0.00316603552,0.00158301776,0.0026054352100000483,0.034471820355,0.186370151355,0.389941473915
2023-06-03 17:30:00,0.0033224877,0.00166124385,0.0032442616100000488,0.016052814455,0.166796461905,0.38993314533
2023-06-03 18:00:00,0.00326502579,0.001632512895,0.0032937567450000487,0.01007774065,0.14318027775,0.39013822791499997
2023-06-03 18:30:00,0.00185911078,0.00092955539,0.0025620682850000485,0.008285486025,0.11768266849,0.389371009035
2023-06-03 19:00:00,0.00156694965,0.000783474825,0.0017130302150000485,0.007612222169999999,0.092573043715,0.387138521665
2023-06-03 19:30:00,0.00277395546,0.00138697773,0.0021704525550000488,0.00797678245,0.051659614595,0.38408821811000005
2023-06-03 20:00:00,0.00302801281,0.001514006405,0.0029009841350000486,0.007907771095,0.042379591450000004,0.38079736092
